Info 0    [02:00:51.513] Starting TS Server
Info 1952 [02:40:25.218] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1953 [02:40:25.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 188 structureChanged: false Elapsed: 4.545904159545898ms
Info 1954 [02:40:25.223] Different program with same set of files:: structureIsReused:: 2
Info 1955 [02:40:25.223] getCompletionData: Get current token: 0.017585039138793945
Info 1956 [02:40:25.223] getCompletionData: Is inside comment: 0.00687408447265625
Info 1957 [02:40:25.223] getCompletionData: Get previous token 1: 0.041008949279785156
Info 1958 [02:40:25.223] getCompletionsAtPosition: isCompletionListBlocker: 0.012227058410644531
Info 1959 [02:40:25.223] Returning an empty list because completion was requested in an invalid position.
Info 1960 [02:40:25.225] getCompletionData: Get current token: 0.012284040451049805
Info 1961 [02:40:25.225] getCompletionData: Is inside comment: 0.0051958560943603516
Info 1962 [02:40:25.225] getCompletionData: Get previous token 1: 0.02600717544555664
Info 1963 [02:40:25.225] getCompletionsAtPosition: isCompletionListBlocker: 0.0077190399169921875
Info 1964 [02:40:25.225] Returning an empty list because completion was requested in an invalid position.
Info 1965 [02:40:25.226] getCompletionData: Get current token: 0.012373924255371094
Info 1966 [02:40:25.226] getCompletionData: Is inside comment: 0.004830837249755859
Info 1967 [02:40:25.226] getCompletionData: Get previous token 1: 0.02638411521911621
Info 1968 [02:40:25.226] getCompletionsAtPosition: isCompletionListBlocker: 0.00704503059387207
Info 1969 [02:40:25.226] Returning an empty list because completion was requested in an invalid position.
Info 1970 [02:40:25.436] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1971 [02:40:25.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 189 structureChanged: false Elapsed: 4.768848180770874ms
Info 1972 [02:40:25.441] Different program with same set of files:: structureIsReused:: 2
Info 1973 [02:40:25.441] getCompletionData: Get current token: 0.019700050354003906
Info 1974 [02:40:25.441] getCompletionData: Is inside comment: 0.0070629119873046875
Info 1975 [02:40:25.441] getCompletionData: Get previous token 1: 0.041120052337646484
Info 1976 [02:40:25.441] getCompletionsAtPosition: isCompletionListBlocker: 0.010265827178955078
Info 1977 [02:40:25.441] Returning an empty list because completion was requested in an invalid position.
Info 1978 [02:40:25.443] getCompletionData: Get current token: 0.011861085891723633
Info 1979 [02:40:25.443] getCompletionData: Is inside comment: 0.0049610137939453125
Info 1980 [02:40:25.443] getCompletionData: Get previous token 1: 0.026699066162109375
Info 1981 [02:40:25.443] getCompletionsAtPosition: isCompletionListBlocker: 0.007587909698486328
Info 1982 [02:40:25.443] Returning an empty list because completion was requested in an invalid position.
Info 1983 [02:40:25.444] getCompletionData: Get current token: 0.012125968933105469
Info 1984 [02:40:25.444] getCompletionData: Is inside comment: 0.004853963851928711
Info 1985 [02:40:25.444] getCompletionData: Get previous token 1: 0.025926828384399414
Info 1986 [02:40:25.444] getCompletionsAtPosition: isCompletionListBlocker: 0.00806283950805664
Info 1987 [02:40:25.444] Returning an empty list because completion was requested in an invalid position.
Info 1988 [02:40:25.592] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1989 [02:40:25.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 190 structureChanged: false Elapsed: 4.082667827606201ms
Info 1990 [02:40:25.596] Different program with same set of files:: structureIsReused:: 2
Info 1991 [02:40:25.597] getCompletionData: Get current token: 0.019047021865844727
Info 1992 [02:40:25.597] getCompletionData: Is inside comment: 0.006969928741455078
Info 1993 [02:40:25.597] getCompletionData: Get previous token 1: 0.02878093719482422
Info 1994 [02:40:25.597] getCompletionsAtPosition: isCompletionListBlocker: 0.010622978210449219
Info 1995 [02:40:25.597] Returning an empty list because completion was requested in an invalid position.
Info 1996 [02:40:25.598] getCompletionData: Get current token: 0.013335943222045898
Info 1997 [02:40:25.598] getCompletionData: Is inside comment: 0.005212068557739258
Info 1998 [02:40:25.598] getCompletionData: Get previous token 1: 0.02643609046936035
Info 1999 [02:40:25.598] getCompletionsAtPosition: isCompletionListBlocker: 0.009317159652709961
Info 2000 [02:40:25.598] Returning an empty list because completion was requested in an invalid position.
Info 2001 [02:40:25.600] getCompletionData: Get current token: 0.012411832809448242
Info 2002 [02:40:25.600] getCompletionData: Is inside comment: 0.005061149597167969
Info 2003 [02:40:25.600] getCompletionData: Get previous token 1: 0.026002883911132812
Info 2004 [02:40:25.600] getCompletionsAtPosition: isCompletionListBlocker: 0.007209062576293945
Info 2005 [02:40:25.600] Returning an empty list because completion was requested in an invalid position.
Info 2006 [02:40:25.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2007 [02:40:25.779] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 191 structureChanged: false Elapsed: 4.285796165466309ms
Info 2008 [02:40:25.780] Different program with same set of files:: structureIsReused:: 2
Info 2009 [02:40:25.780] getCompletionData: Get current token: 0.02826690673828125
Info 2010 [02:40:25.780] getCompletionData: Is inside comment: 0.006891012191772461
Info 2011 [02:40:25.780] getCompletionData: Get previous token 1: 0.035446882247924805
Info 2012 [02:40:25.780] getCompletionsAtPosition: isCompletionListBlocker: 0.00993490219116211
Info 2013 [02:40:25.780] Returning an empty list because completion was requested in an invalid position.
Info 2014 [02:40:25.784] getCompletionData: Get current token: 0.011304140090942383
Info 2015 [02:40:25.784] getCompletionData: Is inside comment: 0.0052340030670166016
Info 2016 [02:40:25.784] getCompletionData: Get previous token 1: 0.022197961807250977
Info 2017 [02:40:25.784] getCompletionsAtPosition: isCompletionListBlocker: 0.009153127670288086
Info 2018 [02:40:25.784] Returning an empty list because completion was requested in an invalid position.
Info 2019 [02:40:25.785] getCompletionData: Get current token: 0.009844064712524414
Info 2020 [02:40:25.785] getCompletionData: Is inside comment: 0.0040929317474365234
Info 2021 [02:40:25.785] getCompletionData: Get previous token 1: 0.021153926849365234
Info 2022 [02:40:25.785] getCompletionsAtPosition: isCompletionListBlocker: 0.006259918212890625
Info 2023 [02:40:25.785] Returning an empty list because completion was requested in an invalid position.
Info 2024 [02:40:26.558] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2025 [02:40:26.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 192 structureChanged: false Elapsed: 3.0303659439086914ms
Info 2026 [02:40:26.562] Different program with same set of files:: structureIsReused:: 2
Info 2027 [02:40:26.562] getCompletionData: Get current token: 0.010571002960205078
Info 2028 [02:40:26.562] getCompletionData: Is inside comment: 0.004247903823852539
Info 2029 [02:40:26.562] getCompletionData: Get previous token 1: 0.023576021194458008
Info 2030 [02:40:26.562] getCompletionsAtPosition: isCompletionListBlocker: 0.008872032165527344
Info 2031 [02:40:26.562] Returning an empty list because completion was requested in an invalid position.
Info 2032 [02:40:26.562] getCompletionData: Get current token: 0.008996963500976562
Info 2033 [02:40:26.562] getCompletionData: Is inside comment: 0.003596067428588867
Info 2034 [02:40:26.563] getCompletionData: Get previous token 1: 0.019921064376831055
Info 2035 [02:40:26.563] getCompletionsAtPosition: isCompletionListBlocker: 0.006043910980224609
Info 2036 [02:40:26.563] Returning an empty list because completion was requested in an invalid position.
Info 2037 [02:40:26.563] getCompletionData: Get current token: 0.008817911148071289
Info 2038 [02:40:26.563] getCompletionData: Is inside comment: 0.003323078155517578
Info 2039 [02:40:26.563] getCompletionData: Get previous token 1: 0.018706083297729492
Info 2040 [02:40:26.563] getCompletionsAtPosition: isCompletionListBlocker: 0.0054569244384765625
Info 2041 [02:40:26.563] Returning an empty list because completion was requested in an invalid position.
Info 2042 [02:40:26.727] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2043 [02:40:26.731] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 193 structureChanged: false Elapsed: 4.076037883758545ms
Info 2044 [02:40:26.731] Different program with same set of files:: structureIsReused:: 2
Info 2045 [02:40:26.731] getCompletionData: Get current token: 0.018138885498046875
Info 2046 [02:40:26.731] getCompletionData: Is inside comment: 0.007254123687744141
Info 2047 [02:40:26.732] getCompletionData: Get previous token 1: 0.037367820739746094
Info 2048 [02:40:26.732] getCompletionsAtPosition: isCompletionListBlocker: 0.009559869766235352
Info 2049 [02:40:26.732] Returning an empty list because completion was requested in an invalid position.
Info 2050 [02:40:26.733] getCompletionData: Get current token: 0.012038946151733398
Info 2051 [02:40:26.733] getCompletionData: Is inside comment: 0.005371809005737305
Info 2052 [02:40:26.733] getCompletionData: Get previous token 1: 0.026427030563354492
Info 2053 [02:40:26.733] getCompletionsAtPosition: isCompletionListBlocker: 0.00865316390991211
Info 2054 [02:40:26.733] Returning an empty list because completion was requested in an invalid position.
Info 2055 [02:40:26.735] getCompletionData: Get current token: 0.012179851531982422
Info 2056 [02:40:26.735] getCompletionData: Is inside comment: 0.004942893981933594
Info 2057 [02:40:26.735] getCompletionData: Get previous token 1: 0.025819063186645508
Info 2058 [02:40:26.735] getCompletionsAtPosition: isCompletionListBlocker: 0.007776975631713867
Info 2059 [02:40:26.735] Returning an empty list because completion was requested in an invalid position.
Info 2060 [02:40:26.879] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2061 [02:40:26.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 194 structureChanged: false Elapsed: 3.8287479877471924ms
Info 2062 [02:40:26.883] Different program with same set of files:: structureIsReused:: 2
Info 2063 [02:40:26.883] getCompletionData: Get current token: 0.016534805297851562
Info 2064 [02:40:26.883] getCompletionData: Is inside comment: 0.006651163101196289
Info 2065 [02:40:26.883] getCompletionData: Get previous token 1: 0.036309003829956055
Info 2066 [02:40:26.883] getCompletionsAtPosition: isCompletionListBlocker: 0.011358976364135742
Info 2067 [02:40:26.883] Returning an empty list because completion was requested in an invalid position.
Info 2068 [02:40:26.885] getCompletionData: Get current token: 0.011828899383544922
Info 2069 [02:40:26.885] getCompletionData: Is inside comment: 0.005374908447265625
Info 2070 [02:40:26.885] getCompletionData: Get previous token 1: 0.026786088943481445
Info 2071 [02:40:26.885] getCompletionsAtPosition: isCompletionListBlocker: 0.007725954055786133
Info 2072 [02:40:26.885] Returning an empty list because completion was requested in an invalid position.
Info 2073 [02:40:26.886] getCompletionData: Get current token: 0.011847972869873047
Info 2074 [02:40:26.886] getCompletionData: Is inside comment: 0.00503087043762207
Info 2075 [02:40:26.886] getCompletionData: Get previous token 1: 0.0264129638671875
Info 2076 [02:40:26.886] getCompletionsAtPosition: isCompletionListBlocker: 0.006969928741455078
Info 2077 [02:40:26.886] Returning an empty list because completion was requested in an invalid position.
Info 2078 [02:40:27.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2079 [02:40:27.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 195 structureChanged: false Elapsed: 4.239148139953613ms
Info 2080 [02:40:27.503] Different program with same set of files:: structureIsReused:: 2
Info 2081 [02:40:28.036] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2082 [02:40:28.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 196 structureChanged: false Elapsed: 6.045664072036743ms
Info 2083 [02:40:28.042] Different program with same set of files:: structureIsReused:: 2
Info 2084 [02:40:28.278] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2085 [02:40:28.283] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 197 structureChanged: false Elapsed: 5.009375095367432ms
Info 2086 [02:40:28.283] Different program with same set of files:: structureIsReused:: 2
Info 2087 [02:40:28.284] getCompletionData: Get current token: 0.022395849227905273
Info 2088 [02:40:28.284] getCompletionData: Is inside comment: 0.013937950134277344
Info 2089 [02:40:28.284] getCompletionData: Get previous token 1: 0.06686997413635254
Info 2090 [02:40:28.284] getCompletionsAtPosition: isCompletionListBlocker: 0.011504888534545898
Info 2091 [02:40:28.284] Returning an empty list because completion was requested in an invalid position.
Info 2092 [02:40:28.286] getCompletionData: Get current token: 0.012044906616210938
Info 2093 [02:40:28.286] getCompletionData: Is inside comment: 0.005517005920410156
Info 2094 [02:40:28.286] getCompletionData: Get previous token 1: 0.045805931091308594
